"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
0.139500,-0.042989,-0.093788,1.595047,-0.000418,-0.000062,-0.003168,0.003163,-0.002350
0.140000,-0.053081,-0.092915,1.614614,-0.001346,0.000334,-0.003200,0.003163,0.000244
0.140500,-0.061177,-0.074020,1.621306,-0.001335,0.000758,-0.003221,0.000893,0.000568
0.141000,-0.059143,-0.124375,1.625023,-0.000943,0.000542,-0.003206,0.001541,-0.003647
0.141500,-0.019023,-0.063552,1.627319,-0.000455,0.000394,-0.003285,0.003811,0.002190
0.142000,-0.016948,-0.109537,1.644275,-0.000696,-0.000039,-0.003218,0.002838,0.000568
0.142500,-0.059176,-0.095628,1.588609,0.000238,0.000631,-0.003277,0.003163,-0.002350
0.143000,-0.065362,-0.109421,1.660823,-0.001003,0.000377,-0.003569,0.003163,0.001217
0.143500,-0.043043,-0.058345,1.635732,-0.000128,0.000744,-0.002978,0.003163,-0.003323
0.144000,-0.043195,-0.063446,1.647671,-0.000768,0.000947,-0.003289,0.002838,-0.000080
0.144500,-0.017085,-0.074529,1.653320,-0.000890,0.000114,-0.003459,0.002838,-0.001377
0.145000,-0.053231,-0.085400,1.624761,-0.000131,0.000732,-0.003355,0.003163,-0.002674
0.145500,-0.047171,-0.091822,1.644315,-0.000872,0.000128,-0.003391,0.003487,-0.000404
0.146000,-0.031113,-0.061237,1.650984,-0.000388,0.000156,-0.003345,0.002514,-0.002350
0.146500,-0.045133,-0.060013,1.630977,-0.001220,0.000907,-0.003209,0.001866,0.001541
0.147000,-0.027118,-0.079841,1.603494,-0.000587,0.000919,-0.003403,0.001541,0.000568
0.147500,-0.006931,-0.070510,1.613949,-0.000309,0.000548,-0.003198,0.002514,-0.002999
0.148000,-0.034990,-0.103015,1.605113,-0.000138,0.000471,-0.003105,0.002514,0.001866
0.148500,-0.046986,-0.094037,1.591357,-0.001123,-0.000059,-0.003173,0.003163,-0.002026
0.149000,-0.063151,-0.082022,1.604977,-0.000955,0.000632,-0.003196,0.002514,-0.000729
0.149500,-0.035095,-0.079614,1.604303,-0.000438,0.001045,-0.003235,0.001866,0.000893
0.150000,0.001051,-0.082244,1.616882,-0.000233,0.000865,-0.003251,0.002838,-0.002350
0.150500,-0.035118,-0.079773,1.644642,-0.000341,0.000710,-0.003235,0.001866,-0.000080
0.151000,-0.043059,-0.098538,1.625060,-0.000299,0.000019,-0.003222,0.002838,-0.001053
0.151500,-0.051138,-0.076888,1.615650,0.000571,0.000379,-0.003211,0.003163,-0.000729
0.152000,0.003163,-0.062594,1.640815,-0.000364,-0.000121,-0.003140,0.001866,0.000568
0.152500,-0.006783,-0.027971,1.608550,0.000013,0.000470,-0.002847,0.002838,-0.002026
0.153000,-0.006972,-0.069916,1.594371,0.000728,0.001035,-0.003189,0.001866,0.000244
0.153500,-0.036960,-0.104224,1.642568,-0.000229,0.000536,-0.002907,0.002190,-0.001377
0.154000,-0.036886,-0.078204,1.575574,-0.000149,0.000391,-0.002932,0.003811,-0.002674
0.154500,-0.022841,-0.086825,1.598358,-0.000481,0.000096,-0.002989,0.001866,0.001866
0.155000,-0.050902,-0.058403,1.572276,-0.001071,0.000694,-0.002822,0.000568,-0.001053
0.155500,-0.024839,-0.078587,1.557711,-0.000959,0.000526,-0.003017,0.002190,-0.000729
0.156000,-0.024850,-0.059744,1.591738,-0.000479,0.000290,-0.002953,0.002514,0.001541
0.156500,-0.022800,-0.086695,1.585229,-0.000434,0.000234,-0.002904,0.003163,-0.002026
0.157000,-0.022923,-0.091641,1.587503,-0.000605,0.000101,-0.003217,0.002838,0.000568
0.157500,-0.044849,-0.076235,1.605993,-0.000836,-0.000139,-0.002829,0.002514,-0.000080
0.158000,-0.038933,-0.067737,1.605737,-0.000183,0.000397,-0.002928,0.001866,-0.001053
0.158500,-0.002801,-0.056501,1.624584,-0.000562,0.000437,-0.002941,0.002514,0.000568
0.159000,-0.014824,-0.082215,1.638726,-0.000220,-0.000040,-0.002926,0.002514,-0.002350
0.159500,-0.033004,-0.102172,1.631505,-0.000602,0.000352,-0.003134,0.002838,0.000568
0.160000,-0.023017,-0.065688,1.634717,0.000101,0.000135,-0.003230,0.002514,-0.000080
0.160500,-0.020925,-0.055215,1.631592,-0.000313,0.000178,-0.003060,0.002514,-0.002999
0.161000,-0.030909,-0.049153,1.615432,-0.000323,0.000261,-0.002949,0.004136,0.001866
0.161500,-0.010835,-0.082109,1.601429,0.000053,-0.000118,-0.003094,0.002514,-0.001377
0.162000,-0.033113,-0.057221,1.611228,0.000335,0.000409,-0.003341,0.003163,-0.000404
0.162500,-0.023036,-0.084445,1.617744,0.000327,-0.000161,-0.003378,0.003811,0.001217
0.163000,-0.006786,-0.059140,1.617758,-0.000487,-0.000918,-0.003151,0.003163,-0.001702
0.163500,-0.028947,-0.074017,1.580844,-0.000746,0.000158,-0.003214,0.002514,0.000893
0.164000,-0.007009,-0.059042,1.619833,-0.000627,0.000436,-0.003393,0.002514,-0.000080
0.164500,-0.006821,-0.053996,1.604577,-0.000315,0.000375,-0.002998,0.002838,-0.000729
0.165000,-0.010959,-0.070482,1.610663,-0.000074,0.000210,-0.003285,0.003163,0.000568
0.165500,-0.021026,-0.071922,1.630551,-0.000593,0.000024,-0.003348,0.002838,-0.002026
0.166000,-0.034910,-0.065815,1.632184,-0.000550,-0.000232,-0.002988,0.002190,0.001541
0.166500,-0.031027,-0.058624,1.648464,-0.000323,0.000622,-0.003059,0.002514,-0.000080
0.167000,-0.018961,-0.039998,1.617555,-0.000798,0.000884,-0.003080,0.003487,-0.001377
0.167500,-0.024976,-0.045783,1.601002,-0.000408,0.000284,-0.003200,0.002838,0.001541
0.168000,-0.043048,-0.074909,1.605030,-0.000223,0.000259,-0.003186,0.002838,-0.002026
0.168500,-0.018938,-0.061175,1.604107,-0.000679,0.000369,-0.003175,0.003811,-0.000080
0.169000,-0.026957,-0.044353,1.622014,0.000216,0.000203,-0.003056,0.003487,0.001217
0.169500,-0.002904,-0.040239,1.610188,-0.000624,0.000240,-0.003248,0.003163,-0.001702
0.170000,-0.006829,-0.054145,1.594213,-0.000227,-0.000286,-0.003173,0.002514,0.001541
0.170500,-0.014945,-0.046889,1.600881,-0.000229,0.000556,-0.003166,0.002838,-0.000729
0.171000,-0.014955,-0.032774,1.583967,-0.000112,0.000413,-0.003247,0.003163,0.000893
0.171500,-0.031130,-0.065764,1.596778,-0.000747,0.000966,-0.003401,0.002514,0.001541
0.172000,-0.014772,-0.044513,1.584993,-0.000451,0.000254,-0.002889,0.001217,0.000568
0.172500,-0.033050,-0.057140,1.604888,0.000149,0.000687,-0.003171,0.001866,0.002514
0.173000,-0.020969,-0.054915,1.574070,-0.000411,0.001122,-0.003140,0.002838,-0.001053
0.173500,-0.014886,-0.063316,1.611392,-0.000265,0.000479,-0.003030,0.002838,-0.002350
0.174000,-0.026860,-0.070417,1.577900,-0.001099,0.000700,-0.002957,0.003487,0.001866
0.174500,-0.026808,-0.049030,1.592273,-0.000466,0.000544,-0.002779,0.002190,-0.003323
0.175000,-0.034850,-0.055930,1.585774,-0.000404,0.000703,-0.002783,0.002838,0.002838
0.175500,-0.012802,-0.036383,1.587924,-0.000737,0.000601,-0.002912,0.002514,0.002190
0.176000,-0.014757,-0.075021,1.602040,-0.000326,0.000153,-0.002841,0.002190,-0.001377
0.176500,-0.030807,-0.053576,1.582516,-0.000300,0.000568,-0.002753,0.003163,0.002190
0.177000,-0.008937,-0.041268,1.603648,-0.000626,0.000551,-0.003220,0.002838,0.000244
0.177500,-0.002775,-0.047311,1.604167,-0.000661,-0.000309,-0.003087,0.003163,0.000568
0.178000,-0.039106,-0.039999,1.600607,-0.000796,0.000449,-0.003344,0.003811,-0.000729
0.178500,0.007003,-0.058064,1.639444,-0.000393,0.000104,-0.003501,0.002838,-0.001377
0.179000,-0.009025,-0.052766,1.600160,-0.000030,0.000771,-0.003359,0.002514,0.002838
0.179500,-0.004959,-0.069642,1.609853,-0.000592,0.000099,-0.003399,0.002838,0.000568
0.180000,0.001123,-0.087606,1.623128,-0.000878,-0.000644,-0.003409,0.002838,-0.000404
0.180500,-0.023071,-0.063710,1.626902,-0.000831,0.000421,-0.003373,0.002190,0.001866
0.181000,-0.012974,-0.069574,1.576204,-0.001014,0.000455,-0.003403,0.001217,-0.000080
0.181500,-0.003011,-0.044591,1.620276,0.000014,0.000897,-0.003296,0.002514,0.000893
0.182000,-0.006992,-0.061257,1.626974,-0.000261,0.000322,-0.003336,0.003163,0.001217
0.182500,-0.017023,-0.078733,1.617223,-0.000209,0.000304,-0.003345,0.003163,-0.000729
0.183000,-0.027099,-0.042373,1.630712,-0.000294,0.000291,-0.003366,0.002838,0.002838
0.183500,-0.018999,-0.070577,1.624140,-0.000305,0.000119,-0.003289,0.002514,0.000893
0.184000,-0.021041,-0.046009,1.620351,-0.000832,0.000678,-0.003281,0.002514,0.000893
0.184500,0.002874,-0.067462,1.635503,-0.000117,-0.000064,-0.003786,0.002514,0.002190
0.185000,-0.037256,-0.073977,1.643860,-0.000126,0.000553,-0.003543,0.003163,-0.000729
0.185500,-0.035225,-0.082324,1.626798,-0.000363,0.000328,-0.003605,0.003487,0.002838
0.186000,-0.027285,-0.049862,1.652641,-0.000619,0.000077,-0.003791,0.002190,0.002838
0.186500,-0.029217,-0.057830,1.629708,-0.000706,0.000563,-0.003596,0.003811,-0.000404
0.187000,-0.015216,-0.075545,1.605309,-0.000484,0.000297,-0.003851,0.002190,0.004136
0.187500,-0.005063,-0.064885,1.592360,-0.000571,0.000540,-0.003591,0.002190,-0.000729
0.188000,-0.033121,-0.062312,1.590119,-0.000591,0.000340,-0.003490,0.002838,0.002514
0.188500,-0.023064,-0.068537,1.603043,-0.000957,-0.000015,-0.003521,0.002514,0.002514
0.189000,-0.047197,-0.047190,1.606846,-0.001300,0.000724,-0.003434,0.001866,0.000244
0.189500,-0.033127,-0.048197,1.593439,-0.000842,0.000861,-0.003398,0.002190,0.002514
0.190000,-0.025040,-0.059887,1.614026,-0.000714,0.000982,-0.003199,0.002838,-0.001053
0.190500,-0.022987,-0.063509,1.627785,-0.000405,0.000167,-0.003204,0.002838,0.001541
0.191000,-0.051091,-0.091632,1.611292,-0.001059,0.000375,-0.003225,0.001866,0.002514
0.191500,-0.047104,-0.094248,1.614001,-0.001405,0.000219,-0.003340,0.003163,-0.000080
0.192000,-0.067251,-0.065689,1.634867,-0.001099,0.000896,-0.003245,0.003163,0.004136
0.192500,-0.059086,-0.058453,1.588380,-0.001021,0.000877,-0.003074,0.004136,0.000244
0.193000,-0.025203,-0.043386,1.620044,-0.000160,0.001025,-0.003499,0.002838,0.001217
0.193500,-0.049222,-0.061950,1.590660,-0.000484,0.001093,-0.003404,0.002838,0.002190
0.194000,-0.023017,-0.077434,1.559979,-0.000629,0.000705,-0.003377,0.003811,-0.000404
0.194500,-0.026968,-0.060993,1.560467,-0.000681,0.000473,-0.003264,0.002514,0.002838
0.195000,-0.027010,-0.063525,1.583607,-0.000973,0.000586,-0.003292,0.002514,0.001217
0.195500,-0.016926,-0.064581,1.543177,-0.000987,0.000864,-0.003261,0.002838,0.000244
0.196000,-0.007014,-0.044606,1.549139,-0.000513,0.001014,-0.003472,0.002514,0.002514
0.196500,-0.026992,-0.056116,1.553753,-0.000700,0.001162,-0.003201,0.002838,-0.000404
0.197000,-0.003152,-0.092132,1.598053,-0.000999,0.000766,-0.003795,0.003487,0.003163
0.197500,-0.033199,-0.067154,1.643602,-0.000749,0.000699,-0.003458,0.001866,0.002190
0.198000,-0.039162,-0.079924,1.603537,-0.001005,0.000909,-0.003410,0.001866,-0.000080
0.198500,-0.021054,-0.069362,1.583161,-0.000773,0.000801,-0.003401,0.002838,0.002838
0.199000,-0.035067,-0.054057,1.604072,-0.000823,0.000625,-0.003261,0.002838,0.000568
0.199500,-0.049300,-0.073876,1.644156,-0.000400,0.000955,-0.003461,0.003163,0.000244
0.200000,-0.043142,-0.068282,1.603752,-0.000944,0.000265,-0.003441,0.004136,0.003487
0.200500,-0.017104,-0.055347,1.619984,-0.000322,0.000489,-0.003478,0.002514,-0.000080
0.201000,-0.033175,-0.067361,1.616151,-0.001646,0.001069,-0.003461,0.003163,0.002514
0.201500,-0.003000,-0.051991,1.626552,-0.000450,0.000381,-0.003389,0.003163,0.001541
0.202000,-0.021090,-0.060225,1.636903,-0.000532,0.000074,-0.003456,0.002514,0.001217
0.202500,-0.029298,-0.052773,1.592577,-0.000028,0.000833,-0.003787,0.003163,0.002190
0.203000,-0.000984,-0.053045,1.603079,-0.000179,0.000258,-0.003445,0.002838,0.000568
0.203500,-0.051352,-0.058879,1.612938,-0.001126,0.001054,-0.003659,0.002838,0.002190
0.204000,-0.031387,-0.073320,1.628418,-0.000839,0.000501,-0.003995,0.002190,0.002190
0.204500,-0.027250,-0.049515,1.622776,-0.000663,0.000990,-0.003617,0.002838,-0.001377
0.205000,-0.043277,-0.087052,1.619938,-0.000620,0.000407,-0.003667,0.003163,0.003487
0.205500,-0.037252,-0.090731,1.616139,-0.001019,0.000599,-0.003667,0.003163,0.000568
0.206000,-0.065290,-0.076171,1.617794,-0.000737,0.000749,-0.003416,0.001866,0.001541
0.206500,-0.037150,-0.090222,1.627777,-0.000163,0.000753,-0.003323,0.002514,0.002514
0.207000,-0.033154,-0.062401,1.623593,-0.000866,0.000782,-0.003401,0.003487,-0.000404
0.207500,-0.030971,-0.068182,1.624788,-0.000707,0.000273,-0.003097,0.004136,0.002190
0.208000,-0.061089,-0.094980,1.595105,-0.000746,-0.000038,-0.003232,0.003487,0.000893
0.208500,-0.055121,-0.079528,1.581386,-0.000574,0.000638,-0.003248,0.003487,0.000244
0.209000,-0.045093,-0.040997,1.608019,-0.000514,0.000370,-0.003233,0.002838,0.003163
0.209500,-0.053114,-0.062149,1.587720,-0.001046,0.000680,-0.003244,0.003163,-0.001702
0.210000,-0.037069,-0.078806,1.576908,-0.000865,0.000098,-0.003444,0.002514,0.003163
0.210500,-0.045142,-0.050194,1.574095,-0.000426,0.000844,-0.003346,0.002838,0.002190
0.211000,-0.047133,-0.107998,1.549958,-0.001064,0.000530,-0.003512,0.003487,0.000568
0.211500,-0.024944,-0.072243,1.566202,-0.001638,-0.000378,-0.003447,0.002838,0.004136
0.212000,-0.035098,-0.096785,1.592817,-0.001898,0.000655,-0.003449,0.001217,0.001541
0.212500,-0.035141,-0.080022,1.572794,-0.001342,0.000976,-0.003496,0.001541,0.002190
0.213000,-0.043125,-0.088991,1.573847,-0.000957,0.001434,-0.003270,0.001866,0.002838
0.213500,-0.049086,-0.087725,1.581377,-0.000478,0.000689,-0.003219,0.002838,-0.000080
0.214000,-0.075086,-0.069844,1.569135,-0.001119,0.001389,-0.002884,0.003163,0.002514
0.214500,-0.075042,-0.060553,1.562581,-0.000933,0.000583,-0.002944,0.002514,0.001541
0.215000,-0.050934,-0.055894,1.572301,-0.000962,0.001188,-0.002788,0.002838,0.001217
0.215500,-0.038900,-0.051434,1.551371,-0.000997,0.000706,-0.002985,0.003487,0.002190
0.216000,-0.034949,-0.065637,1.581272,-0.000837,0.000603,-0.003070,0.003163,0.001541
0.216500,-0.055024,-0.077025,1.551720,-0.000469,0.000472,-0.003137,0.003487,0.003163
0.217000,-0.045045,-0.083206,1.567599,-0.000835,0.000559,-0.003248,0.003811,0.003163
0.217500,-0.037018,-0.057470,1.580959,-0.000562,0.000195,-0.003267,0.002838,0.000893
0.218000,-0.049125,-0.055437,1.614018,-0.001621,0.000796,-0.003241,0.002838,0.003811
0.218500,-0.037067,-0.078777,1.576874,-0.001145,0.000597,-0.003357,0.002514,0.001866
0.219000,-0.051170,-0.046673,1.577553,-0.000498,0.000823,-0.003347,0.002514,0.003487
0.219500,-0.041243,-0.097478,1.582943,-0.000680,0.000679,-0.003669,0.002838,0.003487
0.220000,-0.051228,-0.089487,1.623659,-0.001377,0.000736,-0.003447,0.002514,-0.000729
0.220500,-0.061288,-0.062039,1.614332,-0.000664,0.000941,-0.003409,0.001866,0.003163
0.221000,-0.051125,-0.074687,1.574576,-0.000595,0.001304,-0.003184,0.002514,0.003163
0.221500,-0.029108,-0.076401,1.606808,-0.001036,0.001209,-0.003318,0.003163,0.001541
0.222000,-0.057112,-0.066503,1.595266,-0.000406,0.000752,-0.003129,0.002838,0.003487
0.222500,-0.065340,-0.071228,1.607713,-0.000429,0.001241,-0.003438,0.003487,-0.000080
0.223000,-0.039149,-0.072875,1.617287,-0.000638,0.000432,-0.003409,0.003163,0.004784
0.223500,-0.037096,-0.069200,1.611018,-0.000338,0.000361,-0.003322,0.002838,0.003487
0.224000,-0.025220,-0.050772,1.656651,-0.000618,0.000837,-0.003503,0.003811,-0.002350
0.224500,-0.031167,-0.061220,1.613348,-0.000630,0.000521,-0.003514,0.003163,0.003163
0.225000,-0.029268,-0.062394,1.633015,-0.000401,0.000755,-0.003650,0.003163,0.002838
0.225500,-0.045228,-0.074030,1.606920,-0.000645,0.000469,-0.003552,0.003163,-0.000404
0.226000,-0.047254,-0.061493,1.629964,-0.001188,0.000176,-0.003609,0.002514,0.004784
0.226500,-0.063142,-0.077538,1.591167,-0.001218,0.000193,-0.003313,0.002514,0.002514
0.227000,-0.037181,-0.097647,1.603248,-0.000774,0.000324,-0.003586,0.002190,0.004136
0.227500,-0.041095,-0.071277,1.581159,0.000072,0.000300,-0.003352,0.002514,0.001217
0.228000,-0.039012,-0.089098,1.587888,-0.000630,0.000440,-0.003190,0.001866,0.002190
0.228500,-0.049140,-0.094922,1.567216,-0.000802,0.000752,-0.003392,0.002190,0.003811
0.229000,-0.073321,-0.080937,1.638051,-0.001223,0.001131,-0.003306,0.002838,-0.001377
0.229500,-0.067338,-0.065340,1.611234,-0.000396,0.001195,-0.003408,0.002190,0.003163
0.230000,-0.026947,-0.072732,1.597807,-0.000781,0.000779,-0.003067,0.003487,0.003163
0.230500,-0.038887,-0.065215,1.572387,-0.000079,0.000452,-0.002900,0.003811,0.002190
0.231000,-0.059130,-0.069897,1.585364,0.000044,0.000430,-0.003216,0.002838,0.006730
0.231500,-0.069281,-0.063853,1.602044,0.000130,0.001117,-0.003267,0.003163,0.001217
0.232000,-0.053060,-0.083378,1.631970,-0.000963,0.000297,-0.003082,0.003163,0.003163
0.232500,-0.055090,-0.050727,1.558901,0.000331,0.001170,-0.003062,0.003163,0.005109
0.233000,-0.022981,-0.068191,1.570167,-0.000721,0.000288,-0.003350,0.003163,0.001541
0.233500,-0.034958,-0.077289,1.567812,-0.000665,0.000580,-0.003130,0.002838,0.000244
0.234000,-0.056978,-0.092386,1.528111,-0.000975,0.000470,-0.003119,0.003163,0.000568
0.234500,-0.050993,-0.077350,1.547736,-0.001272,0.000596,-0.003140,0.002838,0.003163
0.235000,-0.067000,-0.069992,1.548859,-0.000988,0.000598,-0.002973,0.002190,0.003163
0.235500,-0.044946,-0.066332,1.555354,-0.000319,0.000850,-0.002958,0.001866,-0.001702
0.236000,-0.040937,-0.061952,1.544547,-0.000866,0.000666,-0.003073,0.002514,0.001217
0.236500,-0.063050,-0.079276,1.545197,-0.000664,0.000797,-0.003083,0.002514,-0.001377
0.237000,-0.079209,-0.077019,1.558259,-0.001021,0.001002,-0.003228,0.003163,-0.000729
0.237500,-0.069199,-0.075972,1.567969,-0.000739,0.000610,-0.003338,0.002190,0.007054
0.238000,-0.069213,-0.061679,1.602114,-0.000374,0.001038,-0.003157,0.002190,0.002190
0.238500,-0.045083,-0.062067,1.587765,-0.000674,0.000630,-0.003239,0.003163,0.001217
0.239000,-0.051150,-0.058445,1.587813,-0.000418,0.000577,-0.003323,0.002838,0.003811
0.239500,-0.065240,-0.094693,1.577823,-0.000510,0.000840,-0.003394,0.003811,-0.000080
0.240000,-0.071211,-0.048852,1.561409,-0.000643,0.000803,-0.003300,0.003487,0.004136
0.240500,-0.033032,-0.064505,1.594278,-0.000457,0.000366,-0.003265,0.002514,0.001217
0.241000,-0.037078,-0.041162,1.590403,-0.001271,0.001106,-0.003230,0.002514,0.001866
0.241500,-0.025014,-0.052767,1.583886,-0.000447,0.000565,-0.003285,0.003163,0.003811
0.242000,-0.033015,-0.069391,1.583892,-0.000815,0.000125,-0.003327,0.002514,-0.000404
0.242500,-0.057087,-0.092538,1.564456,-0.001159,0.000856,-0.003199,0.004136,0.003811
0.243000,-0.065148,-0.092725,1.574279,-0.001486,0.000656,-0.003289,0.003487,0.000568
0.243500,-0.063190,-0.070042,1.598384,-0.000517,0.000899,-0.003216,0.003487,0.000244
0.244000,-0.057353,-0.088027,1.620231,-0.000944,0.001235,-0.003554,0.002838,0.006081
0.244500,-0.021157,-0.067106,1.636662,-0.000566,0.000905,-0.003451,0.003487,0.000568
0.245000,-0.049224,-0.069242,1.613966,-0.000802,0.000877,-0.003408,0.003487,0.003163
0.245500,-0.051226,-0.096172,1.603964,-0.000709,0.000816,-0.003446,0.004136,0.001866
0.246000,-0.067320,-0.077293,1.624519,-0.000787,0.001065,-0.003386,0.003811,-0.000080
0.246500,-0.033195,-0.059681,1.617272,0.000040,0.000800,-0.003452,0.003163,0.004460
0.247000,-0.039052,-0.056248,1.584205,-0.000833,0.000816,-0.003207,0.003811,0.000893
0.247500,-0.039157,-0.079635,1.614367,0.000031,0.000401,-0.003407,0.003487,0.003163
0.248000,-0.061206,-0.075778,1.595048,-0.000219,0.001025,-0.003242,0.003487,0.002190
0.248500,-0.051207,-0.072648,1.583901,-0.000496,0.000475,-0.003498,0.004136,-0.001053
0.249000,-0.041071,-0.078736,1.567007,-0.000817,0.000038,-0.003447,0.003487,0.003487
0.249500,-0.055136,-0.067828,1.564221,-0.000937,0.000998,-0.003272,0.003487,0.000568
0.250000,-0.045076,-0.085431,1.547307,-0.000568,0.000559,-0.003361,0.003163,0.000893
0.250500,-0.030911,-0.077081,1.544596,-0.000199,0.000443,-0.003128,0.002838,0.002514
0.251000,-0.044994,-0.068949,1.564877,-0.000383,0.000272,-0.003160,0.003811,0.000244
0.251500,-0.045055,-0.092380,1.554363,-0.000415,0.000614,-0.003277,0.005757,0.004460
0.252000,-0.048869,-0.078583,1.585621,-0.001178,0.000139,-0.002860,0.002514,0.003163
0.252500,-0.065098,-0.094683,1.588795,-0.000785,0.000841,-0.003058,0.002514,-0.000729
0.253000,-0.055068,-0.053358,1.558543,-0.000201,0.000928,-0.003096,0.004136,-0.000404
0.253500,-0.070974,-0.069784,1.569889,-0.000557,0.000532,-0.002803,0.003487,-0.002674
0.254000,-0.079054,-0.077016,1.549006,-0.001207,0.000672,-0.002980,0.002838,0.000568
0.254500,-0.081108,-0.075536,1.556123,-0.000446,0.000730,-0.003003,0.003811,0.003163
0.255000,-0.063107,-0.055787,1.561874,-0.000445,0.000840,-0.003130,0.003487,0.001217
0.255500,-0.049049,-0.062059,1.581334,-0.000859,0.000600,-0.003158,0.003487,0.003163
0.256000,-0.022962,-0.063479,1.566890,-0.000836,0.000425,-0.003292,0.004136,0.001541
0.256500,-0.059157,-0.062726,1.544667,-0.000112,0.000928,-0.003297,0.004136,0.000568
0.257000,-0.055123,-0.081789,1.544243,-0.000498,0.000587,-0.003363,0.002514,0.001866
0.257500,-0.051088,-0.053945,1.560748,-0.000869,0.000196,-0.003358,0.003811,0.000244
0.258000,-0.069222,-0.073955,1.584214,-0.001292,0.000504,-0.003396,0.003163,0.001541
0.258500,-0.053275,-0.073955,1.566319,-0.001022,0.000853,-0.003640,0.002838,0.000568
0.259000,-0.033144,-0.066851,1.583389,-0.000566,0.000867,-0.003459,0.003163,-0.001053
0.259500,-0.059144,-0.077295,1.587924,-0.001028,0.000885,-0.003220,0.003487,0.001866
0.260000,-0.057240,-0.085597,1.590549,-0.000935,0.000905,-0.003446,0.003163,-0.000404
0.260500,-0.091256,-0.083968,1.575532,-0.001048,0.001127,-0.003148,0.002838,0.000568
0.261000,-0.067103,-0.062743,1.585871,-0.000474,0.001139,-0.002961,0.002514,0.001541
0.261500,-0.065211,-0.080791,1.601323,-0.001135,0.001197,-0.003221,0.004136,-0.001702
0.262000,-0.032992,-0.064656,1.621320,-0.000875,0.000506,-0.003096,0.003487,0.002514
0.262500,-0.053166,-0.094825,1.597908,-0.000512,0.000770,-0.003305,0.003487,-0.000729
