"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
2.457500,-0.180552,0.177005,0.066331,0.004254,0.003421,-0.000057,0.002838,0.000893
2.458000,-0.164486,0.193413,0.025313,0.004046,0.003825,-0.000103,0.004136,-0.002999
2.458500,-0.190608,0.171338,0.012427,0.004080,0.003791,-0.000175,0.002190,0.001217
2.459000,-0.194710,0.187548,0.038759,0.003887,0.003697,-0.000312,0.002838,0.001217
2.459500,-0.194591,0.190283,0.043565,0.004657,0.003466,-0.000028,0.002838,-0.002674
2.460000,-0.214638,0.183447,0.027402,0.004442,0.003696,0.000047,0.003811,-0.004620
2.460500,-0.206660,0.183209,0.006267,0.004289,0.003407,-0.000208,0.002514,-0.000404
2.461000,-0.194656,0.190179,0.019315,0.004603,0.003276,-0.000284,0.004136,-0.002999
2.461500,-0.216744,0.191860,0.023874,0.005096,0.003671,-0.000144,0.003811,-0.000729
2.462000,-0.196626,0.196256,0.040252,0.004924,0.003445,-0.000082,0.002190,-0.001702
2.462500,-0.186648,0.223324,0.012722,0.005057,0.003819,-0.000209,0.003163,-0.001377
2.463000,-0.200782,0.200922,0.002134,0.004753,0.003748,-0.000448,0.002514,0.000568
2.463500,-0.214831,0.228073,0.012801,0.004717,0.003981,-0.000330,0.003163,-0.002999
2.464000,-0.206731,0.221149,0.023476,0.005104,0.003850,-0.000159,0.003811,-0.000404
2.464500,-0.222830,0.218943,0.027130,0.005147,0.003970,-0.000192,0.002838,-0.001377
2.465000,-0.202765,0.199720,0.005678,0.004747,0.003539,-0.000422,0.002838,-0.002674
2.465500,-0.206930,0.216286,0.018699,0.005259,0.003743,-0.000638,0.003487,0.001541
2.466000,-0.218911,0.214276,0.023211,0.005540,0.003918,-0.000415,0.003163,-0.002674
2.466500,-0.198737,0.225892,0.016484,0.005499,0.003744,-0.000266,0.002514,0.000244
2.467000,-0.194756,0.240005,-0.007512,0.005380,0.004105,-0.000344,0.003163,0.000568
2.467500,-0.202779,0.223453,-0.007542,0.005060,0.003913,-0.000383,0.002838,-0.002026
2.468000,-0.214745,0.244730,-0.023604,0.004849,0.004003,-0.000214,0.003163,0.001217
2.468500,-0.212758,0.241430,0.013965,0.005636,0.003954,-0.000124,0.002838,-0.002350
2.469000,-0.240958,0.241367,-0.013385,0.004984,0.004069,-0.000390,0.002514,-0.000729
2.469500,-0.216872,0.229209,-0.007688,0.004859,0.003579,-0.000531,0.002838,-0.000080
2.470000,-0.224905,0.222491,-0.007042,0.005253,0.003872,-0.000446,0.002838,-0.002026
2.470500,-0.238817,0.224086,0.001493,0.005604,0.003917,-0.000055,0.002838,0.003487
2.471000,-0.224838,0.241409,0.010538,0.005452,0.003915,-0.000213,0.002190,-0.000729
2.471500,-0.200780,0.248251,-0.014128,0.005377,0.003999,-0.000373,0.002838,-0.000729
2.472000,-0.218868,0.242497,-0.037454,0.005350,0.003831,-0.000496,0.003163,0.001541
2.472500,-0.226760,0.254343,-0.029650,0.004907,0.004177,-0.000101,0.002838,-0.002350
2.473000,-0.224846,0.248608,0.000586,0.005677,0.004076,-0.000209,0.002838,0.000893
2.473500,-0.236909,0.241283,-0.006640,0.004795,0.004102,-0.000305,0.002514,-0.000729
2.474000,-0.216927,0.243214,-0.004771,0.004697,0.003769,-0.000610,0.003163,-0.001377
2.474500,-0.224988,0.236572,-0.021118,0.005182,0.004172,-0.000609,0.003811,0.000244
2.475000,-0.245072,0.234380,0.020114,0.005328,0.004199,-0.000473,0.003163,-0.002026
2.475500,-0.218843,0.242471,-0.000076,0.005357,0.003882,-0.000325,0.002838,0.001866
2.476000,-0.202823,0.256475,-0.007515,0.005375,0.004144,-0.000398,0.002838,-0.001053
2.476500,-0.210909,0.242129,-0.008168,0.004830,0.004037,-0.000577,0.002838,-0.002026
2.477000,-0.218858,0.263420,-0.003938,0.004716,0.004267,-0.000319,0.002838,0.000568
2.477500,-0.232859,0.246209,0.020992,0.005250,0.004373,-0.000071,0.002514,-0.002674
2.478000,-0.234893,0.237660,-0.006816,0.004587,0.004095,-0.000307,0.001541,-0.000404
2.478500,-0.222880,0.244312,0.002378,0.004379,0.003612,-0.000474,0.002838,0.000244
2.479000,-0.240919,0.238882,-0.006607,0.004737,0.003879,-0.000338,0.003811,-0.001702
2.479500,-0.250918,0.223772,0.010917,0.004668,0.004161,-0.000146,0.003811,-0.000080
2.480000,-0.222826,0.237649,0.006659,0.004773,0.004133,-0.000216,0.002514,-0.002026
2.480500,-0.210818,0.244474,-0.004272,0.004658,0.003982,-0.000381,0.002514,-0.000080
2.481000,-0.220875,0.243373,-0.010853,0.004702,0.003902,-0.000442,0.002838,0.001217
2.481500,-0.224784,0.250438,0.010129,0.004326,0.004171,-0.000103,0.003811,-0.001702
2.482000,-0.238876,0.235436,0.034324,0.004821,0.004195,-0.000079,0.002838,0.002190
2.482500,-0.242833,0.232962,0.000606,0.004335,0.003951,-0.000117,0.002514,-0.000729
2.483000,-0.218835,0.227963,0.029760,0.004720,0.003562,-0.000334,0.002514,-0.002350
2.483500,-0.237017,0.222050,0.032673,0.004413,0.003781,-0.000538,0.003487,0.000568
2.484000,-0.238972,0.209365,0.053705,0.004730,0.003958,-0.000313,0.003163,-0.002350
2.484500,-0.220766,0.226962,0.020303,0.004671,0.003822,-0.000137,0.002838,0.001217
2.485000,-0.212766,0.231487,0.016329,0.004547,0.003749,-0.000247,0.002514,-0.000080
2.485500,-0.216767,0.222067,-0.000545,0.004309,0.003725,-0.000282,0.002838,-0.000080
2.486000,-0.214766,0.239501,0.053289,0.004034,0.003980,-0.000103,0.003487,0.000893
2.486500,-0.222810,0.232741,0.043655,0.004424,0.004108,-0.000105,0.002190,-0.002674
2.487000,-0.240930,0.224402,0.040037,0.003963,0.004027,-0.000258,0.000893,0.001217
2.487500,-0.216774,0.235745,0.046260,0.003962,0.003195,-0.000281,0.002514,0.000893
2.488000,-0.240902,0.222111,0.047112,0.004187,0.003832,-0.000202,0.003487,-0.002350
2.488500,-0.250891,0.202230,0.054427,0.004043,0.003870,-0.000071,0.002838,0.002838
2.489000,-0.228820,0.215083,0.043731,0.004240,0.003986,-0.000115,0.002838,-0.001377
2.489500,-0.216814,0.219793,0.063706,0.004684,0.003992,-0.000133,0.002514,-0.001053
2.490000,-0.214903,0.222952,0.052371,0.004316,0.003654,-0.000474,0.002838,0.000893
2.490500,-0.210792,0.220503,0.069516,0.003698,0.004105,-0.000164,0.002838,-0.001377
2.491000,-0.220905,0.207921,0.063035,0.004293,0.004273,-0.000279,0.002190,0.000893
2.491500,-0.230897,0.215831,0.049395,0.003490,0.003895,-0.000316,0.001866,-0.000729
2.492000,-0.206800,0.213386,0.069321,0.004125,0.003420,-0.000336,0.002838,0.000244
2.492500,-0.226935,0.199477,0.076293,0.003969,0.003927,-0.000343,0.003487,0.001217
2.493000,-0.223040,0.175756,0.092097,0.003981,0.003721,-0.000630,0.002838,-0.002026
2.493500,-0.200910,0.190959,0.078345,0.004050,0.003809,-0.000562,0.002838,-0.001702
2.494000,-0.204922,0.209979,0.068654,0.004293,0.004071,-0.000498,0.002838,-0.000729
2.494500,-0.196829,0.195648,0.085450,0.004075,0.003673,-0.000419,0.002838,-0.000080
2.495000,-0.190693,0.206283,0.075902,0.003896,0.003884,-0.000161,0.002838,0.001866
2.495500,-0.214927,0.180580,0.072205,0.003723,0.004339,-0.000399,0.001866,-0.002026
2.496000,-0.222913,0.187489,0.082541,0.003342,0.004136,-0.000319,0.002514,-0.001053
2.496500,-0.208776,0.200368,0.093028,0.003780,0.003548,-0.000200,0.002514,0.001217
2.497000,-0.228946,0.191110,0.106589,0.003883,0.003692,-0.000319,0.002514,-0.001377
2.497500,-0.216885,0.160366,0.095852,0.003432,0.003808,-0.000354,0.003163,0.001541
2.498000,-0.204814,0.165270,0.082602,0.003922,0.003953,-0.000289,0.002514,-0.001377
2.498500,-0.216977,0.179481,0.116244,0.004241,0.004204,-0.000367,0.002838,0.001217
2.499000,-0.204859,0.169743,0.119278,0.003761,0.003840,-0.000316,0.002838,0.000244
2.499500,-0.186791,0.184846,0.101701,0.003454,0.004177,-0.000333,0.003163,-0.002350
2.500000,-0.204903,0.155651,0.081651,0.003492,0.004128,-0.000490,0.002190,0.001217
2.500500,-0.220947,0.169767,0.085427,0.003153,0.004244,-0.000408,0.002838,-0.000729
2.501000,-0.210927,0.175596,0.132666,0.003795,0.003816,-0.000371,0.003163,-0.000404
2.501500,-0.220982,0.158006,0.132691,0.003520,0.004049,-0.000380,0.003163,0.002514
2.502000,-0.206914,0.130647,0.118358,0.003036,0.003793,-0.000501,0.003163,-0.000729
2.502500,-0.206921,0.135637,0.091700,0.003483,0.003982,-0.000525,0.003163,0.002190
2.503000,-0.198897,0.149728,0.128882,0.003888,0.003895,-0.000430,0.002514,0.000244
2.503500,-0.186727,0.144818,0.129032,0.003482,0.003666,-0.000235,0.002514,0.000893
2.504000,-0.190787,0.161388,0.101859,0.003287,0.004294,-0.000285,0.002514,0.001866
2.504500,-0.188827,0.141258,0.101308,0.003317,0.003877,-0.000490,0.002190,-0.000080
2.505000,-0.216811,0.148509,0.106168,0.002904,0.003982,-0.000162,0.003811,0.002190
2.505500,-0.214818,0.149821,0.126647,0.003336,0.004046,-0.000101,0.002514,0.001866
2.506000,-0.224775,0.136904,0.113651,0.002850,0.004087,0.000029,0.001217,-0.001053
2.506500,-0.206833,0.118927,0.098476,0.002786,0.003802,-0.000395,0.003163,0.002838
2.507000,-0.204727,0.125046,0.102809,0.003057,0.003976,-0.000108,0.003811,-0.000404
2.507500,-0.220876,0.132209,0.146841,0.003296,0.004170,-0.000106,0.003487,0.003487
2.508000,-0.196749,0.127227,0.129221,0.003067,0.003983,-0.000159,0.003487,0.004136
2.508500,-0.182655,0.133075,0.105433,0.002995,0.004124,-0.000125,0.002838,-0.002674
2.509000,-0.196707,0.122455,0.085224,0.002613,0.003966,-0.000222,0.002514,0.002190
2.509500,-0.210716,0.133179,0.089342,0.002491,0.004152,-0.000054,0.003163,-0.001702
2.510000,-0.206784,0.126267,0.112780,0.003113,0.004234,-0.000134,0.002514,-0.000080
2.510500,-0.224758,0.129870,0.093372,0.002623,0.004259,0.000026,0.002190,0.001541
2.511000,-0.190722,0.116357,0.101516,0.002577,0.003658,-0.000336,0.002838,-0.001377
2.511500,-0.198818,0.114326,0.101765,0.002995,0.004114,-0.000361,0.003163,0.003487
2.512000,-0.210832,0.100309,0.132755,0.002980,0.004103,-0.000199,0.003163,0.001217
2.512500,-0.190698,0.114329,0.119080,0.002950,0.004204,-0.000104,0.002838,-0.001377
2.513000,-0.172693,0.124684,0.087549,0.002800,0.004267,-0.000350,0.002514,0.004784
2.513500,-0.196753,0.115457,0.081631,0.002716,0.004106,-0.000307,0.002514,-0.001053
2.514000,-0.186631,0.128099,0.101814,0.002218,0.004047,-0.000105,0.003163,0.000568
2.514500,-0.208682,0.118282,0.076471,0.002977,0.004528,0.000059,0.003487,0.001541
2.515000,-0.212795,0.108418,0.095553,0.002454,0.004064,-0.000231,0.002190,-0.000404
2.515500,-0.198667,0.109408,0.058170,0.002164,0.003769,-0.000261,0.003163,0.001541
2.516000,-0.202690,0.100245,0.065349,0.002543,0.003929,-0.000205,0.003487,-0.001702
2.516500,-0.218723,0.086394,0.083090,0.002671,0.004078,-0.000043,0.003487,0.002838
2.517000,-0.196628,0.096813,0.082552,0.002716,0.004113,-0.000032,0.002514,-0.000404
2.517500,-0.188540,0.110935,0.059056,0.002597,0.004284,0.000059,0.001866,-0.001053
2.518000,-0.184627,0.110703,0.047899,0.002587,0.003933,-0.000281,0.002514,0.003163
2.518500,-0.190562,0.111919,0.082453,0.002464,0.003992,0.000028,0.003163,-0.001053
2.519000,-0.204600,0.106492,0.056373,0.002863,0.004265,0.000081,0.002514,0.000893
2.519500,-0.212797,0.099005,0.088699,0.002356,0.004097,-0.000263,0.001866,0.005109
2.520000,-0.182619,0.102203,0.064389,0.002353,0.003485,-0.000343,0.002838,-0.000404
2.520500,-0.186715,0.095373,0.057498,0.002553,0.004034,-0.000425,0.003163,0.001866
2.521000,-0.206769,0.095731,0.072123,0.002898,0.004170,-0.000259,0.003487,-0.000080
2.521500,-0.182678,0.093110,0.088235,0.002922,0.004005,-0.000280,0.002838,0.001217
2.522000,-0.178657,0.109648,0.051081,0.002955,0.004171,-0.000331,0.002190,0.002838
2.522500,-0.186598,0.097866,0.034681,0.002519,0.004006,-0.000229,0.002190,-0.000729
2.523000,-0.178541,0.118905,0.048129,0.002488,0.003978,-0.000136,0.002838,0.003163
2.523500,-0.184532,0.108629,0.062454,0.002912,0.004121,0.000032,0.001541,0.001866
2.524000,-0.212721,0.113292,0.025081,0.002376,0.004068,-0.000263,0.001866,0.001217
2.524500,-0.192706,0.108424,0.024187,0.002760,0.003704,-0.000483,0.002838,0.002514
2.525000,-0.206632,0.105214,0.032459,0.002944,0.003671,-0.000150,0.002514,-0.001377
2.525500,-0.214777,0.095954,0.045653,0.003088,0.004161,-0.000262,0.002190,0.000244
2.526000,-0.188589,0.103954,0.048769,0.002979,0.004036,-0.000112,0.002514,0.000568
2.526500,-0.180644,0.127415,0.014292,0.003278,0.003871,-0.000413,0.002514,-0.000080
2.527000,-0.180614,0.110788,0.031077,0.002957,0.003687,-0.000364,0.003163,0.002190
2.527500,-0.182655,0.133069,0.044366,0.002656,0.004215,-0.000299,0.002838,0.000568
2.528000,-0.198636,0.112318,0.035579,0.003073,0.004063,-0.000141,0.002190,0.000893
2.528500,-0.202676,0.112084,0.024980,0.002739,0.003677,-0.000317,0.002514,0.002190
2.529000,-0.182627,0.121373,0.017616,0.003104,0.003418,-0.000448,0.002838,-0.001702
2.529500,-0.200756,0.125186,0.021398,0.003276,0.003876,-0.000448,0.003487,0.004136
2.530000,-0.190705,0.100349,0.034551,0.003189,0.003691,-0.000454,0.003487,0.000568
2.530500,-0.170510,0.112111,0.001059,0.003239,0.003628,-0.000305,0.003811,0.002190
2.531000,-0.170700,0.133181,0.040568,0.003587,0.003862,-0.000545,0.003163,0.004784
2.531500,-0.172602,0.141405,0.027709,0.003489,0.003513,-0.000407,0.003487,0.002514
2.532000,-0.176612,0.150783,0.037871,0.003121,0.003948,-0.000291,0.003487,0.003811
2.532500,-0.192677,0.129933,0.025008,0.003347,0.004020,-0.000302,0.002190,0.002514
2.533000,-0.194647,0.133373,0.001362,0.002940,0.004008,-0.000306,0.002838,-0.000729
2.533500,-0.184606,0.139063,0.024778,0.003294,0.003309,-0.000359,0.003163,0.001866
2.534000,-0.196631,0.127561,0.022048,0.003336,0.003602,-0.000252,0.003811,-0.002026
2.534500,-0.204625,0.118269,0.008975,0.003243,0.003626,-0.000202,0.004136,0.002838
2.535000,-0.180484,0.137163,-0.007839,0.003800,0.003586,-0.000130,0.003811,0.003811
2.535500,-0.182503,0.143057,0.005737,0.003881,0.003621,-0.000100,0.003163,0.002838
2.536000,-0.180503,0.139344,0.001958,0.003623,0.003421,-0.000188,0.003487,0.004460
2.536500,-0.180448,0.153366,0.008895,0.003230,0.003639,-0.000015,0.002838,-0.000404
2.537000,-0.186521,0.131247,-0.007923,0.003583,0.003625,-0.000163,0.002190,0.001217
2.537500,-0.194591,0.147407,0.008444,0.002968,0.003642,-0.000220,0.003163,0.004136
2.538000,-0.180408,0.141831,0.002770,0.003827,0.003251,0.000009,0.003811,-0.000404
2.538500,-0.198597,0.140605,0.022560,0.003501,0.003606,-0.000135,0.003811,0.001541
2.539000,-0.182530,0.121577,0.028718,0.003440,0.003329,-0.000194,0.004136,-0.000080
2.539500,-0.182498,0.143030,-0.007896,0.003597,0.003845,-0.000100,0.003811,0.003163
2.540000,-0.180590,0.148988,0.018852,0.004287,0.003713,-0.000234,0.002838,0.003487
2.540500,-0.174466,0.152367,0.022501,0.004022,0.003458,-0.000066,0.002838,-0.000404
2.541000,-0.166294,0.159402,-0.007430,0.003492,0.003747,0.000189,0.003811,0.004136
2.541500,-0.178400,0.147785,0.006176,0.003673,0.003845,0.000128,0.002514,0.000893
2.542000,-0.200591,0.165178,0.008973,0.003159,0.003667,-0.000131,0.003811,0.000893
2.542500,-0.190460,0.173667,0.020058,0.003956,0.003430,0.000103,0.002838,0.003163
2.543000,-0.202585,0.157271,0.023197,0.003827,0.003701,-0.000017,0.003163,-0.000080
2.543500,-0.204439,0.146680,0.000277,0.003256,0.003696,0.000227,0.003487,0.000893
2.544000,-0.196497,0.151435,-0.003612,0.003744,0.003699,0.000038,0.003487,0.000893
2.544500,-0.202543,0.164519,0.006835,0.004053,0.003807,0.000071,0.002838,-0.000080
2.545000,-0.180321,0.165466,0.010286,0.003816,0.003543,0.000300,0.003163,0.002514
2.545500,-0.172385,0.176915,0.012468,0.003400,0.003774,0.000109,0.002838,-0.000729
2.546000,-0.190473,0.157223,0.002928,0.003632,0.003801,0.000070,0.001866,0.003811
2.546500,-0.196463,0.177128,0.020096,0.003461,0.003717,0.000186,0.002838,0.002190
2.547000,-0.188444,0.174818,0.030193,0.003916,0.003501,0.000161,0.002514,-0.000080
2.547500,-0.204540,0.160722,0.026820,0.003660,0.003491,0.000065,0.002514,0.003163
2.548000,-0.186477,0.152277,0.029495,0.003559,0.003420,0.000012,0.002514,0.000244
2.548500,-0.182599,0.159433,0.018643,0.003920,0.003806,-0.000233,0.003487,0.001866
2.549000,-0.196580,0.165449,0.060259,0.004108,0.003629,0.000047,0.002190,0.003163
2.549500,-0.184397,0.167711,0.043764,0.003879,0.003425,0.000245,0.002190,0.000893
2.550000,-0.170258,0.182963,0.016837,0.003623,0.003701,0.000393,0.001866,0.002838
2.550500,-0.184429,0.160516,0.012761,0.003412,0.003518,0.000070,0.003163,0.002190
2.551000,-0.182389,0.180598,0.009731,0.003519,0.003718,0.000191,0.002514,0.000893
2.551500,-0.192399,0.186653,0.051102,0.003939,0.003599,0.000390,0.001541,0.002514
2.552000,-0.204419,0.181972,0.037870,0.003590,0.003646,0.000410,0.001866,-0.000080
2.552500,-0.188292,0.151256,0.013934,0.003416,0.003295,0.000373,0.002514,0.004784
2.553000,-0.194474,0.166711,0.026996,0.003877,0.003760,0.000186,0.002514,0.001866
2.553500,-0.216509,0.168049,0.038120,0.003897,0.003552,0.000319,0.002190,0.001541
2.554000,-0.188353,0.172558,0.044443,0.004050,0.003360,0.000385,0.001866,0.005109
2.554500,-0.178359,0.185367,0.043801,0.003878,0.003714,0.000339,0.001541,0.001541
2.555000,-0.184353,0.179414,-0.000144,0.003465,0.003483,0.000215,0.001866,0.002838
2.555500,-0.188343,0.193453,0.044092,0.003501,0.003358,0.000388,0.002514,0.001866
2.556000,-0.202469,0.173892,0.047914,0.004018,0.003799,0.000357,0.002190,0.000568
2.556500,-0.210607,0.168908,0.060473,0.003523,0.003797,0.000126,0.002838,0.003163
2.557000,-0.186450,0.166128,0.056392,0.003213,0.003223,0.000098,0.002838,-0.000404
2.557500,-0.182469,0.171157,0.046548,0.003942,0.003439,0.000078,0.003163,0.003811
2.558000,-0.200428,0.167922,0.051278,0.003798,0.003736,0.000410,0.003163,0.002190
2.558500,-0.182403,0.180645,0.053850,0.003949,0.003572,0.000279,0.002838,-0.000080
2.559000,-0.176367,0.186419,0.023116,0.003596,0.003707,0.000224,0.002190,0.004460
2.559500,-0.178394,0.182815,0.026338,0.003623,0.003416,0.000136,0.002514,0.001217
2.560000,-0.186361,0.187537,0.043780,0.003328,0.003599,0.000360,0.003487,0.001541
2.560500,-0.196457,0.193721,0.064483,0.003887,0.003894,0.000394,0.001541,0.003163
2.561000,-0.216467,0.186621,0.037997,0.003384,0.003467,0.000377,0.002514,-0.000729
2.561500,-0.196470,0.167400,0.060233,0.003272,0.003140,0.000151,0.002838,0.003487
2.562000,-0.208559,0.184265,0.030389,0.003739,0.003531,0.000100,0.003487,0.001866
2.562500,-0.212510,0.163087,0.071381,0.003544,0.003560,0.000347,0.003163,0.001541
2.563000,-0.190437,0.175969,0.074370,0.004071,0.003368,0.000304,0.002838,0.001866
2.563500,-0.182463,0.185253,0.053335,0.003784,0.003738,0.000169,0.003163,-0.000080
2.564000,-0.184492,0.174519,0.073363,0.003822,0.003255,0.000078,0.002838,0.003811
2.564500,-0.186436,0.194458,0.073670,0.003367,0.003594,0.000280,0.003487,0.001217
2.565000,-0.200458,0.177206,0.081430,0.003710,0.003814,0.000443,0.002190,0.000893
2.565500,-0.202596,0.178132,0.066743,0.003427,0.003720,0.000074,0.002190,0.005757
2.566000,-0.180497,0.174301,0.083017,0.003677,0.002985,-0.000007,0.003163,0.000893
2.566500,-0.196665,0.183903,0.076204,0.003781,0.003432,-0.000146,0.003163,0.002514
2.567000,-0.206707,0.145188,0.120347,0.003591,0.003779,0.000012,0.004136,0.002190
2.567500,-0.182466,0.171062,0.076908,0.003852,0.003438,0.000164,0.003163,0.000893
2.568000,-0.174603,0.180291,0.085694,0.003894,0.003719,-0.000136,0.002190,0.002514
2.568500,-0.188694,0.164840,0.085377,0.003441,0.003480,-0.000291,0.002514,0.001866
2.569000,-0.188547,0.188566,0.096764,0.003434,0.003882,0.000170,0.003163,0.003487
2.569500,-0.188534,0.162910,0.080222,0.003906,0.003585,0.000105,0.002514,0.003163
2.570000,-0.208655,0.183977,0.069974,0.003319,0.003781,0.000018,0.003163,0.000244
2.570500,-0.194539,0.175581,0.073270,0.003409,0.003234,0.000044,0.003163,0.005109
2.571000,-0.204619,0.165117,0.063161,0.003403,0.003380,-0.000046,0.003163,0.002190
2.571500,-0.216651,0.153623,0.080707,0.003402,0.003920,0.000149,0.003163,0.001541
2.572000,-0.190515,0.159387,0.060045,0.003698,0.003602,0.000101,0.003487,0.004136
2.572500,-0.186616,0.168652,0.076086,0.003885,0.003545,-0.000118,0.002514,0.000568
2.573000,-0.188563,0.167438,0.069585,0.003551,0.003588,-0.000008,0.003487,0.001217
2.573500,-0.192571,0.179234,0.083276,0.003338,0.004048,0.000138,0.003487,0.003163
2.574000,-0.200597,0.162860,0.080169,0.003442,0.003824,0.000100,0.001866,0.002514
2.574500,-0.214784,0.168711,0.086360,0.003336,0.004042,-0.000126,0.002190,0.002838
2.575000,-0.192717,0.165010,0.089124,0.003867,0.003360,-0.000290,0.002838,0.001541
2.575500,-0.208719,0.160478,0.093337,0.003666,0.003565,-0.000100,0.002838,0.004784
2.576000,-0.206700,0.135733,0.086370,0.003347,0.003678,-0.000108,0.003163,0.001541
2.576500,-0.192672,0.153419,0.065798,0.003665,0.003838,-0.000180,0.002838,-0.000080
2.577000,-0.188742,0.162851,0.068717,0.003947,0.004001,-0.000313,0.002514,0.002838
2.577500,-0.184673,0.162566,0.088844,0.003570,0.003650,-0.000231,0.003163,0.000568
2.578000,-0.196641,0.167582,0.062797,0.003368,0.004243,-0.000007,0.003163,0.004136
2.578500,-0.202653,0.159560,0.059925,0.003705,0.004167,0.000018,0.001866,0.004460
2.579000,-0.210693,0.156940,0.045953,0.002986,0.004030,-0.000104,0.002838,-0.002026
2.579500,-0.192636,0.169707,0.065797,0.003421,0.003585,-0.000151,0.003163,0.002190
2.580000,-0.216815,0.153415,0.086179,0.003256,0.004061,-0.000187,0.003487,0.001217
2.580500,-0.218831,0.135746,0.092800,0.003071,0.004136,-0.000193,0.002514,0.003163
2.581000,-0.204720,0.148735,0.069357,0.003412,0.003938,-0.000158,0.003163,0.001217
